fecha_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,es_trata,subtema,provincia,localidad,dependencia_alta,via_ingreso,consultante_nacionalidad,consultante_provincia,consultante_localidad,consultante_tipo,consultante_como_conocio_la_linea,consultante_genero,consultante_edad_aparente,provincia_indec_id
2024-04-22,1555759445,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2024-04-22,5555759445,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2024-04-22,6555759445,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2024-04-22,9465759445,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,"No sabe, no recuerda",Varón trans,0,2
2024-04-22,1565759445,No_aplica,Ciudadano,No,Salud,0,Salud mental,Río Negro,Rio Negro,PNR - Línea 145,Línea 145,,Santa Cruz,,Consultante,Concurrió en otra oportunidad,Mujer,0,62
2024-04-23,8475759445,Urgencia,Ciudadano,Sí,Otro,0,Conadi,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2024-04-23,9475759445,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,Tierra del Fuego,Ushuaia,PNR - Línea 145,Línea 145,Argentina,Tierra del Fuego,,Consultante,,Mujer cis,0,94
2024-04-23,2575759445,Urgencia,Ciudadano,Sí,Abuso sexual infantil,0,Abuso sexual infantil,Buenos Aires,Pergamino,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,70,6
2024-04-23,7575759445,Urgencia,Ciudadano,Sí,Otro,0,Maltrato,,,PNR - Línea 145,Línea 149,,,,Consultante,,Mujer,0,
2024-04-24,584840545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Santa Fe,,PNR - Línea 145,Línea 145,Argentina,Santa Fe,Rosario,Consultante,,Mujer cis,49,82
2024-04-24,9494840545,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,0,
2024-04-25,9405840545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Buenos Aires,José C. Paz,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Mujer cis,0,6
2024-04-25,1505840545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Mendoza,Mendoza,PNR - Línea 145,Línea 145,,Mendoza,,Consultante,,Mujer cis,0,50
2024-04-25,4505840545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,,Consultante,,Varón cis,0,2
2024-04-25,2515840545,No_aplica,Ciudadano,Sí,Trata,1,Otros delitos,Buenos Aires,Bahía Blanca,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,30,6
2024-04-26,7515840545,Urgencia,Ciudadano,No,Trata,1,Posible captación,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Mujer cis,0,2
2024-04-26,6525840545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,0,2
2024-04-26,4535840545,No_aplica,Ciudadano,Sí,Otro,0,Conflicto vecinal,,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Hombre,50,
2024-04-26,5535840545,No_aplica,Ciudadano,No,Salud,0,Salud mental,,,PNR - Línea 145,Línea 145,Argentina,,,Consultante,,Mujer cis,50,
2024-04-27,7535840545,No_aplica,Ciudadano,No,Otro,0,No aplica,,,PNR - Línea 145,Correo Institucional,,,,Consultante,,Hombre,0,
2024-04-27,8445840545,No_aplica,Ciudadano,Sí,Otro,0,Amenazas,Entre Ríos,Paraná,PNR - Línea 145,Línea 145,,Entre Ríos,,Consultante,,Mujer,40,30
2024-04-27,9445840545,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,,,PNR - Línea 145,Línea 145,Argentina,,,Consultante,,Varón cis,50,
2024-04-27,7545840545,Urgencia,Ciudadano,Sí,Trata,1,Persona desaparecida,Córdoba,Capilla del Monte,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Hombre,55,14
2024-04-27,7555840545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Santa Fe,Rosario,PNR - Línea 145,Línea 145,Argentina,Santa Fe,Rosario,Consultante,,Mujer cis,0,82
2024-04-27,9465840545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Córdoba,Córdoba,PNR - Línea 145,Línea 145,Argentina,Córdoba,,Consultante,,Varón cis,0,14
2024-04-28,7565840545,Urgencia,Ciudadano,Sí,Violencia de género,0,Psicológica,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,,Mujer,45,90
2024-04-28,1575840545,No_aplica,Ciudadano,No,Trata,1,Reducción a la servidumbre o situaciones análogas,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Correo Institucional,,Ciudad Autónoma de Buenos Aires,Buenos Aires,Consultante,,Varón cis,0,2
2024-04-28,2575840545,Urgencia,Ciudadano,No,Justicia penal,0,Otro (justicia penal),,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2024-04-29,6575840545,Urgencia,Ciudadano,Sí,Trata,1,Persona desaparecida,Santa Fe,Santa Fe de la Vera Cruz,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer cis,0,82
2024-04-29,1584940545,Urgencia,Ciudadano,Sí,Violencia de género,0,Psicológica,Santa Fe,Rosario,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer cis,0,82
2024-04-29,4584940545,Urgencia,Ciudadano,No,Violencia de género,0,Psicológica,Santa Fe,Sauce Viejo,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,0,82
2024-04-29,5584940545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer cis,0,2
2024-04-29,8494940545,Urgencia,Ciudadano,No,Trabajo (ex legal laboral),0,Cuestiones salariales o de registración,Misiones,Misiones,PNR - Línea 145,Línea 145,,Misiones,,Consultante,,Varón cis,0,54
2024-04-29,594940545,Urgencia,Ciudadano,No,Trabajo (ex legal laboral),0,"Maltrato, discriminación, falta de respeto, acoso, hostigamiento o mobbing",Neuquén,Neuquen,PNR - Línea 145,Línea 145,,Neuquén,,Consultante,,Varón cis,0,58
2024-04-29,3594940545,Urgencia,Ciudadano,No,Trata,1,Posible captación,Mendoza,San Rafael,PNR - Línea 145,Línea 145,Argentina,Mendoza,,Consultante,,Mujer cis,0,50
2024-04-29,8405940545,Urgencia,Ciudadano,No,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,0,2
2024-04-30,1515940545,Urgencia,Ciudadano,Sí,Trata,1,Explotación laboral,Corrientes,Corrientes,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,35,18
2024-04-30,525940545,Urgencia,Institución - Colegio Secundario-Loc. Rosario Santa Fé,No,Trata,1,Otros delitos,Santa Fe,,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,0,82
2024-04-30,1525940545,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,Chaco,,PNR - Línea 145,Línea 145,,Chaco,,Consultante,,Mujer,0,22
2024-05-01,1535940545,No_aplica,Institución - Fiscalía Federal de Río Cuarto,No,Trata,1,Otros delitos,Córdoba,Río Cuarto,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Mujer,45,14
2024-05-01,6535940545,Urgencia,Ciudadano,Sí,Trata,1,Explotación sexual,Corrientes,,PNR - Línea 145,Línea 145,,Corrientes,,Consultante,,Mujer,25,18
2024-05-01,1545940545,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,30,
2024-05-02,4555940545,Urgencia,"Institución - DIRECCION DE GESTION SOCIAL DE ZAPALA, NEUQUEN",No,Trata,1,Otros delitos,Neuquén,Zapala,PNR - Línea 145,Línea 145,Argentina,Neuquén,,Consultante,,Mujer cis,0,58
2024-05-02,9465940545,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,Buenos Aires,La Matanza,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,0,6
2024-05-02,2565940545,Urgencia,Ciudadano,Sí,Trata,1,Explotación sexual,,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,0,
2024-05-02,3565940545,Urgencia,Ciudadano,Sí,Salud,0,Salud mental,Buenos Aires,Bahía Blanca,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,63,6
2024-05-02,5565940545,Urgencia,Ciudadano,Sí,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Hombre,35,2
2024-05-02,575940545,Urgencia,Ciudadano,Sí,Violencias,0,Familiar > asesoramiento/proceso de empoderamiento,Córdoba,Córdoba,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Mujer cis,0,14
2024-05-02,2575940545,Urgencia,Ciudadano,No,Salud,0,Salud mental,Buenos Aires,Moreno,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Varón cis,0,6
2024-05-03,6575940545,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,Buenos Aires,Ingeniero Adolfo Sourdeaux,PNR - Línea 145,Correo Institucional,,Buenos Aires,,Consultante,,Mujer cis,0,6
2024-05-03,8484050545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2024-05-03,584050545,Urgencia,Institución - Fuero de la Provincia de Misiones,No,Trata,1,Explotación laboral,,,PNR - Línea 145,Línea 145,,Corrientes,,Consultante,,Hombre,0,
2024-05-03,2584050545,Urgencia,Institución - Fuero Penal de Misiones,No,Trata,1,Explotación laboral,,,PNR - Línea 145,Línea 145,,Misiones,,Consultante,,Hombre,0,
2024-05-03,6584050545,No_aplica,Ciudadano,Sí,Otro,0,Consulta pasajes gratis,Neuquén,Neuquen,PNR - Línea 145,Línea 145,,Neuquén,,Consultante,,Mujer,40,58
2024-05-03,1594050545,No_aplica,Ciudadano,No,Salud,0,Salud mental,Buenos Aires,San Carlos de Bolívar,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Mujer cis,51,6
2024-05-04,5594050545,No_aplica,Ciudadano,Sí,Trata,1,Explotación sexual,,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,30,
2024-05-04,9405050545,No_aplica,Ciudadano,Sí,Trata,1,Reducción a la servidumbre o situaciones análogas,Formosa,Formosa,PNR - Línea 145,Línea 145,Argentina,Formosa,,Consultante,,Mujer cis,40,34
2024-05-04,1505050545,No_aplica,Ciudadano,Sí,Persona en situación de calle,0,Persona en situación de calle,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,"No sabe, no recuerda",Mujer cis,60,2
2024-05-04,2505050545,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,Río Negro,Rio Negro,PNR - Línea 145,Línea 145,,Río Negro,,Consultante,Concurrió en otra oportunidad,Mujer,0,62
2024-05-04,8415050545,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,Neuquén,Neuquén,PNR - Línea 145,Línea 145,,Neuquén,,Consultante,Línea 145,Mujer cis,0,58
2024-05-04,4515050545,No_aplica,Ciudadano,Sí,Otro,0,Litis expensas,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,"No sabe, no recuerda",Varón cis,0,90
2024-05-04,1525050545,Urgencia,Ciudadano,Sí,"Planes, programas sociales y prestaciones de la seguridad social",0,Programas sociales (municipal),Santa Fe,,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer,0,82
2024-05-04,9435050545,No_aplica,Ciudadano,No,Salud,0,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,35,
2024-05-04,535050545,No_aplica,Ciudadano,Sí,Trata,1,Explotación laboral,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,44,
2024-05-05,3535050545,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,Entre Ríos,,Consultante,Folletos,Mujer,45,
2024-05-05,5535050545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Santa Fe,Rosario,PNR - Línea 145,Línea 145,Argentina,Santa Fe,Rosario,Consultante,,Mujer cis,0,82
2024-05-06,6545050545,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,San Luis,,Consultante,,Mujer,0,
2024-05-06,8455050545,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2024-05-06,5555050545,Urgencia,Ciudadano,Sí,Trabajo (ex legal laboral),0,Cuestiones salariales o de registración,,,PNR - Línea 145,Línea 145,,Mendoza,,Consultante,,Mujer,0,
2024-05-06,9465050545,Urgencia,Ciudadano,Sí,Violencias,0,Extorsión,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2024-05-06,6565050545,No_aplica,Ciudadano,No,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,"No sabe, no recuerda",No binario,35,2
2024-05-07,575050545,No_aplica,Institución - COMISARIA VECINAL 2CC-CAPITAL FEDERAL,No,Persona detenida,0,No aplica,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Tierra del Fuego,,Consultante,Por publicidad en Internet,Varón cis,0,2
2024-05-07,1575050545,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,Chaco,chaco,PNR - Línea 145,Línea 145,,Chaco,,Consultante,Concurrió en otra oportunidad,Mujer cis,0,22
2024-05-07,1584150545,Urgencia,Ciudadano,No,Otro,0,Bullying,Entre Ríos,Paraná,PNR - Línea 145,Línea 145,,Entre Ríos,,Consultante,,Hombre,0,30
2024-05-07,4584150545,Urgencia,Ciudadano,Sí,Trata,1,Explotación laboral,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,,Mujer,0,90
2024-05-07,2594150545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Río Negro,,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Mujer cis,0,62
2024-05-08,4505150545,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,Santiago del Estero,Santiago del Estero,PNR - Línea 145,Línea 145,,Santiago del Estero,,Consultante,,Mujer,0,86
2024-05-08,5505150545,Urgencia,Ciudadano,No,Trata,1,Persona desaparecida,Buenos Aires,Claypole,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,21,6
2024-05-08,9415150545,No_aplica,Ciudadano,Sí,Otro,0,Servicio telefónico,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,"No sabe, no recuerda",Varón cis,75,2
2024-05-08,2515150545,No_aplica,Ciudadano,No,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,Buenos Aires,Consultante,"No sabe, no recuerda",Hombre,42,2
2024-05-09,7525150545,Urgencia,Ciudadano,Sí,Trata,1,Posible captación,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,35,2
2024-05-10,1545150545,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,35,
2024-05-10,4545150545,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2024-05-10,5545150545,No_aplica,Ciudadano,Sí,Violencias,0,Violencia  psicológica,San Juan,San Juan,PNR - Línea 145,Línea 145,,San Juan,,Consultante,,Hombre,28,70
2024-05-10,3555150545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,0,
2024-05-11,1565150545,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,Buenos Aires,Benavidez,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,Concurrió en otra oportunidad,Varón cis,30,6
2024-05-12,584250545,Urgencia,Ciudadano,Sí,Salud,0,Salud mental,Buenos Aires,San Carlos de Bolívar,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,0,6
2024-05-12,5594250545,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Colombia,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer cis,25,2
2024-05-13,6505250545,Urgencia,Ciudadano,Sí,Salud,0,Acceso a servicios públicos de salud,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer cis,83,2
2024-05-13,515250545,Urgencia,Ciudadano,Sí,Salud,0,Acceso a servicios públicos de salud,Salta,Cafayate,PNR - Línea 145,Línea 145,,Salta,,Consultante,,Varón cis,0,66
2024-05-13,4515250545,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2024-05-13,8425250545,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,,,PNR - Línea 145,Correo Institucional,,,,Consultante,,Mujer cis,0,
2024-05-13,9425250545,Urgencia,Ciudadano,Sí,Trata,1,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,0,2
2024-05-13,525250545,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,Tierra del Fuego,Ushuaia,PNR - Línea 145,Línea 145,Argentina,Tierra del Fuego,,Consultante,,Mujer cis,0,94
2024-05-13,5525250545,Urgencia,Ciudadano,No,Trata,1,Explotación sexual,Río Negro,Viedma,PNR - Línea 145,Línea 145,,Río Negro,,Consultante,,Mujer cis,33,62
2024-05-13,7525250545,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,Concurrió en otra oportunidad,Varón cis,0,90
2024-05-13,9435250545,No_aplica,Ciudadano,Sí,Trabajo (ex legal laboral),0,Cuestiones sindicales,Santiago del Estero,Ciudad de Santiago del Estero,PNR - Línea 145,Línea 145,,Santiago del Estero,,Consultante,"No sabe, no recuerda",Mujer cis,0,86
2024-05-13,535250545,No_aplica,Ciudadano,No,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Consultante,Concurrió en otra oportunidad,Mujer cis,0,2
2024-05-13,1535250545,No_aplica,Ciudadano,No,Salud,0,Salud mental,Río Negro,Rio Negro,PNR - Línea 145,Línea 145,,Río Negro,,Consultante,Concurrió en otra oportunidad,Mujer cis,0,62
2024-05-13,2535250545,No_aplica,Ciudadano,No,Trata,1,Persona desaparecida,Buenos Aires,San Vicente,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,"No sabe, no recuerda",Mujer cis,0,6
2024-05-14,3535250545,No_aplica,Ciudadano,Sí,Relaciones de familia (ex legal familia),0,Problemas económicos entre miembros de la familia,Buenos Aires,Tandil,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,"No sabe, no recuerda",Varón cis,0,6
2024-05-14,5545250545,Urgencia,Ciudadano,Sí,Trata,1,Explotación laboral,,,PNR - Línea 145,Línea 145,,Chubut,,Consultante,,Mujer,0,
2024-05-14,8455250545,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Correo Institucional,,Ciudad Autónoma de Buenos Aires,,Consultante,,No sabe / no contesta,0,2
2024-05-15,5555250545,No_aplica,Ciudadano,No,Violencias,0,Denunciadx por violencia > denuncia ya realizada,,,PNR - Línea 145,Línea 145,Argentina,,Vicente López,Consultante,,Mujer cis,32,
2024-05-15,7555250545,No_aplica,Institución - Fiscalía Federal Río Cuarto,No,Trata,1,Otros delitos,Córdoba,,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Mujer,55,14
2024-05-15,8465250545,Urgencia,Ciudadano,Sí,Trabajo (ex legal laboral),0,Cuestiones salariales o de registración,Neuquén,Neuquén,PNR - Línea 145,Línea 145,,Neuquén,,Consultante,,Mujer,0,58
2024-05-15,1565250545,Urgencia,Ciudadano,Sí,Trabajo (ex legal laboral),0,Cuestiones salariales o de registración,Misiones,Puerto Rico,PNR - Línea 145,Línea 145,,Misiones,,Consultante,,Hombre,0,54
2024-05-15,7565250545,No_aplica,Ciudadano,No,Otro,0,Extranjero sin regularizar migración,Salta,Salta,PNR - Línea 145,Línea 145,,Salta,,Consultante,Por publicidad en Internet,Mujer cis,0,66
2024-05-15,575250545,No_aplica,Ciudadano,Sí,Trata,1,Posible captación,Córdoba,Ciudad de Córdoba,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,"No sabe, no recuerda",Mujer cis,21,14
2024-05-15,3575250545,Urgencia,Ciudadano,Sí,Trata,1,Otros delitos,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,50,
2024-05-15,5575250545,No_aplica,Ciudadano,Sí,Violencias,0,Otros,Neuquén,Neuquén,PNR - Línea 145,Línea 145,,Neuquén,,Consultante,,Hombre,60,58
2024-05-15,6575250545,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Hombre,40,2
2024-05-16,4594350545,No_aplica,Ciudadano,Sí,Legal civil (ex daños),0,Compra venta,,,PNR - Línea 145,Línea 145,,Río Negro,,Consultante,,Hombre,60,
2024-05-17,8405350545,No_aplica,Ciudadano,No,Salud,0,Salud mental,,,PNR - Línea 145,Línea 145,,Chaco,,Consultante,,Mujer,30,
2024-05-17,505350545,No_aplica,Ciudadano,Sí,Trata,1,Explotación laboral,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,48,
2024-05-17,9415350545,Urgencia,Institución - Unidad Fiscal de Paraná,No,Trata,1,Otros delitos,Entre Ríos,,PNR - Línea 145,Línea 145,,Entre Ríos,,Consultante,,Mujer,0,30
2024-05-17,9425350545,No_aplica,Ciudadano,Sí,Trata,1,Explotación laboral,Tucumán,Simoca,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,,Mujer,52,90
2024-05-17,525350545,No_aplica,Ciudadano,Sí,Salud,0,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,67,
2024-05-18,6525350545,Urgencia,Ciudadano,No,Derechos de usuarios/as y consumidores/as,0,Transporte público,Santiago del Estero,Santiago del Estero,PNR - Línea 145,Línea 145,Argentina,Santiago del Estero,,Consultante,,Varón cis,0,86
2024-05-18,6545350545,Urgencia,Ciudadano,Sí,Trata,1,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,0,2
2024-05-19,555350545,Urgencia,Ciudadano,No,Trata,1,Otros delitos,Santiago del Estero,Santiago del Estero,PNR - Línea 145,Línea 145,,Santiago del Estero,,Consultante,,Mujer cis,0,86
2024-05-19,1555350545,Urgencia,Ciudadano,No,Trata,1,Persona desaparecida,Mendoza,Godoy Cruz,PNR - Línea 145,Línea 145,,Mendoza,,Consultante,,Hombre,0,50
2024-05-19,2555350545,Urgencia,Ciudadano,No,Trata,1,Persona desaparecida,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,Virreyes,Consultante,,Mujer cis,80,2
2024-05-19,3555350545,No_aplica,Ciudadano,No,Trata,1,Otros delitos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Correo Institucional,Argentina,,Vicente López,Consultante,,Mujer cis,0,2
2024-05-19,7555350545,No_aplica,Ciudadano,Sí,Trata,1,Explotación sexual,,,PNR - Línea 145,Correo Institucional,,,,Consultante,,Hombre,0,
